path,sha256,audit_disposition
runs/20260917_1706_structure_mouse_bridge/results/figures/structural_vs_mouse_phenotype.png,cadab591010128f4e4b298cd804528d75985e3d989ee49d3ec2dbc689980d8d9,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/results/tables/aromatic_geometry_by_ligand.csv,fc2b8c7dff26a58482430d15e1131a7bc62c9da0c5e8bf08f0949ee4ed09e332,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/results/tables/candidate_residue_features.csv,e4599d5af68cdba0533fee6c1bd697358ece35cc389e073c98cafcf7f60ce3db,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/results/tables/corrected_residue_mapping.csv,49cf7fa337afffed5474e3754288c7bcd1ca65eeae5ff34b740d08505f7d8e6e,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/results/tables/mapping_reassignment_qc.csv,ee4245f009979a8bb950226fed7c497fd41627c878411d6775d00ae318551b75,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/results/tables/mouse_primary_phenotype_matrix.csv,b7b44572cfe6ece7e83bbd6651423d04851711402f04a7ff447f0d2643a97dd0,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/results/tables/residue_ligand_frequency_matrix.csv,9055b0d9c8312e6c1d418cf481e7775a077d7fc1ed3467c6bdf4a5fe3ceafe07,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/results/tables/residue_literature_validation.csv,86aa6c3e5e5a172b6b1a3c49c871ffd597db33670b8917ac9c4fafe37499195e,derived or lineage duplicate; not re-counted as independent evidence
runs/20260917_1706_structure_mouse_bridge/run_manifest.json,beda86bec080dfc2c81d97ef665513708fbf7aba4a227026f8f2ec3738352a29,derived or lineage duplicate; not re-counted as independent evidence
runs/20260918_2126_diazepam_alprazolam_integration/raw/lineage/runs/20260917_1706_structure_mouse_bridge/data/processed/reassigned_interactions.csv,f98c0d507f28fbb7af0ef9531818906e5d0a37c629339d1a8b50b89ed4bfc3e9,derived or lineage duplicate; not re-counted as independent evidence
runs/20260918_2126_diazepam_alprazolam_integration/raw/lineage/runs/20260917_1706_structure_mouse_bridge/data/raw/lineage/docking_results_4drug.csv,8c4fbe72d6887487ec0753684f763695e8858311d5248bebab9a6bd545641f53,derived or lineage duplicate; not re-counted as independent evidence
runs/20260918_2126_diazepam_alprazolam_integration/raw/lineage/runs/20260917_1706_structure_mouse_bridge/results/tables/candidate_residue_features.csv,e4599d5af68cdba0533fee6c1bd697358ece35cc389e073c98cafcf7f60ce3db,derived or lineage duplicate; not re-counted as independent evidence
runs/20260918_2126_diazepam_alprazolam_integration/raw/lineage/runs/20260917_1706_structure_mouse_bridge/results/tables/corrected_residue_mapping.csv,49cf7fa337afffed5474e3754288c7bcd1ca65eeae5ff34b740d08505f7d8e6e,derived or lineage duplicate; not re-counted as independent evidence
runs/20260918_2126_diazepam_alprazolam_integration/raw/lineage/runs/20260917_1706_structure_mouse_bridge/run_manifest.json,beda86bec080dfc2c81d97ef665513708fbf7aba4a227026f8f2ec3738352a29,derived or lineage duplicate; not re-counted as independent evidence
runs/20260918_2126_diazepam_alprazolam_integration/raw/lineage/src/structure_mouse_bridge.py,2b96b1535a1c175450161c06d22014ca22d28c19b8fb6313966dce3adea625b0,derived or lineage duplicate; not re-counted as independent evidence
runs/20260919_0724_10drug_standardized_redocking/figures/structure_pharmacology_phenotype_overview.pdf,9ded2f8fb65ffd51e4601e14dfcd202938041f922a0ff36f9798e0ca25108d60,derived or lineage duplicate; not re-counted as independent evidence
runs/20260919_0724_10drug_standardized_redocking/figures/structure_pharmacology_phenotype_overview.png,5f956cf16e6909224d36482e151b4d913c85c82b1b2b9254dd9feddb33a57f73,derived or lineage duplicate; not re-counted as independent evidence
runs/20260919_0724_10drug_standardized_redocking/tables/external_phenotype_annotation.csv,e38cafdf13eca430466f382ee9a9f3f2cd5fc55d24ceb5eecfd963669cef6979,derived or lineage duplicate; not re-counted as independent evidence
src/process_phenotype.py,d97d42f981202815e993fa27e57cd15b84a0029789c8e56ab5fb071f887bc569,derived or lineage duplicate; not re-counted as independent evidence
src/structure_mouse_bridge.py,2b96b1535a1c175450161c06d22014ca22d28c19b8fb6313966dce3adea625b0,derived or lineage duplicate; not re-counted as independent evidence
tests/fixtures/phenotype.csv,e8968d3854e7a80f67fd411aafdf933ae1ea857cce9991a3cfafd21bce044bbe,template/test fixture; not scientific observations
